pong_v1 pettingzoo
<SubprocVectorEnv instance>
Agents No. [1] (index starting from 0) are not learnable.
Arguments:  {'env_name': 'pong_v1', 'env_type': 'pettingzoo', 'num_envs': 5, 'ram': True, 'seed': 12234, 'algorithm': 'DQN', 'algorithm_spec': {'episodic_update': False, 'dueling': True, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000}, 'hidden_dim': 64, 'batch_size': 64, 'max_episodes': 10000, 'max_steps_per_episode': 10000, 'train_start_frame': 10000, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': False, 'load_model_idx': False, 'load_model_full_path': False, 'net_architecture': {'hidden_dim_list': [64, 64, 64], 'hidden_activation': 'Tanh', 'output_activation': False}, 'marl_method': 'selfplay', 'marl_spec': {'selfplay_score_delta': 20, 'trainable_agent_idx': 0, 'opponent_idx': 1}}
Episode: 1, avg. length 1280.0
env3_second_0:                 episode reward: -21.0000,                 loss: nan
env4_first_0:                 episode reward: 21.0000,                 loss: nan
env4_second_0:                 episode reward: -21.0000,                 loss: nan
Score delta: 42.0, udpate the opponent.
Episode: 2061, avg. length 728.0
env0_first_0:                 episode reward: 20.9500,                 loss: 0.0023
env0_second_0:                 episode reward: -20.9500,                 loss: nan
env1_first_0:                 episode reward: 20.9500,                 loss: nan
env1_second_0:                 episode reward: -20.9500,                 loss: nan
env2_first_0:                 episode reward: 20.9000,                 loss: nan
env2_second_0:                 episode reward: -20.9000,                 loss: nan
env3_first_0:                 episode reward: 21.0000,                 loss: nan
env3_second_0:                 episode reward: -21.0000,                 loss: nan
env4_first_0:                 episode reward: 20.9500,                 loss: nan
env4_second_0:                 episode reward: -20.9500,                 loss: nan
Score delta: 41.9, udpate the opponent.
Episode: 2081, avg. length 728.0
env0_first_0:                 episode reward: 20.9500,                 loss: 0.0034
env0_second_0:                 episode reward: -20.9500,                 loss: nan
env1_first_0:                 episode reward: 21.0000,                 loss: nan
env1_second_0:                 episode reward: -21.0000,                 loss: nan
env2_first_0:                 episode reward: 21.0000,                 loss: nan
env2_second_0:                 episode reward: -21.0000,                 loss: nan
env3_first_0:                 episode reward: 21.0000,                 loss: nan
env3_second_0:                 episode reward: -21.0000,                 loss: nan
env4_first_0:                 episode reward: 21.0000,                 loss: nan
env4_second_0:                 episode reward: -21.0000,                 loss: nan
Score delta: 41.9, udpate the opponent.
Episode: 2101, avg. length 729.4
env0_first_0:                 episode reward: 20.9500,                 loss: 0.0019
env0_second_0:                 episode reward: -20.9500,                 loss: nan
env1_first_0:                 episode reward: 20.9500,                 loss: nan
env1_second_0:                 episode reward: -20.9500,                 loss: nan
env2_first_0:                 episode reward: 20.9000,                 loss: nan
env2_second_0:                 episode reward: -20.9000,                 loss: nan
env3_first_0:                 episode reward: 20.9500,                 loss: nan
env3_second_0:                 episode reward: -20.9500,                 loss: nan
env4_first_0:                 episode reward: 20.8500,                 loss: nan
env4_second_0:                 episode reward: -20.8500,                 loss: nan
Score delta: 42.0, udpate the opponent.
Episode: 2121, avg. length 728.0
env0_first_0:                 episode reward: 21.0000,                 loss: 0.0040
env0_second_0:                 episode reward: -21.0000,                 loss: nan
env1_first_0:                 episode reward: 21.0000,                 loss: nan
env1_second_0:                 episode reward: -21.0000,                 loss: nan
env2_first_0:                 episode reward: 21.0000,                 loss: nan
env2_second_0:                 episode reward: -21.0000,                 loss: nan
env3_first_0:                 episode reward: 20.1500,                 loss: nan
env3_second_0:                 episode reward: -20.1500,                 loss: nan
env4_first_0:                 episode reward: 20.9500,                 loss: nan
env4_second_0:                 episode reward: -20.9500,                 loss: nan
Score delta: 42.0, udpate the opponent.
Episode: 2141, avg. length 1392.4
env0_first_0:                 episode reward: 4.9500,                 loss: 0.0036
env0_second_0:                 episode reward: -4.9500,                 loss: nan
env1_first_0:                 episode reward: 5.9000,                 loss: nan
env1_second_0:                 episode reward: -5.9000,                 loss: nan
env2_first_0:                 episode reward: 5.6000,                 loss: nan
env2_second_0:                 episode reward: -5.6000,                 loss: nan
env3_first_0:                 episode reward: 5.8500,                 loss: nan
env3_second_0:                 episode reward: -5.8500,                 loss: nan
env4_first_0:                 episode reward: 4.8000,                 loss: nan
env4_second_0:                 episode reward: -4.8000,                 loss: nan
Score delta: 20.6, udpate the opponent.
Episode: 2161, avg. length 1204.3
env0_first_0:                 episode reward: 10.3000,                 loss: 0.0059
env0_second_0:                 episode reward: -10.3000,                 loss: nan
env1_first_0:                 episode reward: 8.5000,                 loss: nan
env1_second_0:                 episode reward: -8.5000,                 loss: nan
env2_first_0:                 episode reward: 7.4000,                 loss: nan
env2_second_0:                 episode reward: -7.4000,                 loss: nan
env3_first_0:                 episode reward: 9.2000,                 loss: nan
env3_second_0:                 episode reward: -9.2000,                 loss: nan
env4_first_0:                 episode reward: 10.8000,                 loss: nan
env4_second_0:                 episode reward: -10.8000,                 loss: nan
Episode: 2181, avg. length 1227.65
env0_first_0:                 episode reward: 12.3500,                 loss: 0.0096
env0_second_0:                 episode reward: -12.3500,                 loss: nan
env1_first_0:                 episode reward: 10.8000,                 loss: nan
env1_second_0:                 episode reward: -10.8000,                 loss: nan
env2_first_0:                 episode reward: 10.8500,                 loss: nan
env2_second_0:                 episode reward: -10.8500,                 loss: nan
env3_first_0:                 episode reward: 10.5000,                 loss: nan
env3_second_0:                 episode reward: -10.5000,                 loss: nan
env4_first_0:                 episode reward: 12.4000,                 loss: nan
env4_second_0:                 episode reward: -12.4000,                 loss: nan
Score delta: 24.1, udpate the opponent.
Episode: 2201, avg. length 753.65
env0_first_0:                 episode reward: 20.2500,                 loss: 0.0087
env0_second_0:                 episode reward: -20.2500,                 loss: nan
env1_first_0:                 episode reward: 20.7500,                 loss: nan
env1_second_0:                 episode reward: -20.7500,                 loss: nan
env2_first_0:                 episode reward: 20.3000,                 loss: nan
env2_second_0:                 episode reward: -20.3000,                 loss: nan
env3_first_0:                 episode reward: 20.5500,                 loss: nan
env3_second_0:                 episode reward: -20.5500,                 loss: nan
env4_first_0:                 episode reward: 20.9000,                 loss: nan
env4_second_0:                 episode reward: -20.9000,                 loss: nan
Score delta: 41.9, udpate the opponent.
Episode: 2221, avg. length 772.5
env0_first_0:                 episode reward: 19.8500,                 loss: 0.0021
env0_second_0:                 episode reward: -19.8500,                 loss: nan
env1_first_0:                 episode reward: 19.5000,                 loss: nan
env1_second_0:                 episode reward: -19.5000,                 loss: nan
env2_first_0:                 episode reward: 19.0000,                 loss: nan
env2_second_0:                 episode reward: -19.0000,                 loss: nan
env3_first_0:                 episode reward: 19.0000,                 loss: nan
env3_second_0:                 episode reward: -19.0000,                 loss: nan
env4_first_0:                 episode reward: 18.6500,                 loss: nan
env4_second_0:                 episode reward: -18.6500,                 loss: nan
Score delta: 37.2, udpate the opponent.
Episode: 2241, avg. length 849.35
env0_first_0:                 episode reward: 15.8500,                 loss: 0.0066
env0_second_0:                 episode reward: -15.8500,                 loss: nan
env1_first_0:                 episode reward: 16.5500,                 loss: nan
env1_second_0:                 episode reward: -16.5500,                 loss: nan
env2_first_0:                 episode reward: 17.7000,                 loss: nan
env2_second_0:                 episode reward: -17.7000,                 loss: nan
env3_first_0:                 episode reward: 16.2500,                 loss: nan
env3_second_0:                 episode reward: -16.2500,                 loss: nan
env4_first_0:                 episode reward: 17.4000,                 loss: nan
env4_second_0:                 episode reward: -17.4000,                 loss: nan
Score delta: 34.3, udpate the opponent.
Episode: 2261, avg. length 752.3
env0_first_0:                 episode reward: 20.2000,                 loss: 0.0095
env0_second_0:                 episode reward: -20.2000,                 loss: nan
env1_first_0:                 episode reward: 19.9500,                 loss: nan
env1_second_0:                 episode reward: -19.9500,                 loss: nan
env2_first_0:                 episode reward: 20.0500,                 loss: nan
env2_second_0:                 episode reward: -20.0500,                 loss: nan
env3_first_0:                 episode reward: 20.2000,                 loss: nan
env3_second_0:                 episode reward: -20.2000,                 loss: nan
env4_first_0:                 episode reward: 19.3500,                 loss: nan
env4_second_0:                 episode reward: -19.3500,                 loss: nan
Score delta: 41.2, udpate the opponent.
Episode: 2281, avg. length 905.8
env0_first_0:                 episode reward: 11.5500,                 loss: 0.0017
env0_second_0:                 episode reward: -11.5500,                 loss: nan
env1_first_0:                 episode reward: 15.2500,                 loss: nan
env1_second_0:                 episode reward: -15.2500,                 loss: nan
env2_first_0:                 episode reward: 11.5500,                 loss: nan
env2_second_0:                 episode reward: -11.5500,                 loss: nan
env3_first_0:                 episode reward: 12.5000,                 loss: nan
env3_second_0:                 episode reward: -12.5000,                 loss: nan
env4_first_0:                 episode reward: 14.9500,                 loss: nan
env4_second_0:                 episode reward: -14.9500,                 loss: nan
Score delta: 24.7, udpate the opponent.
Episode: 2301, avg. length 1081.65
env0_first_0:                 episode reward: 14.8000,                 loss: 0.0095
env0_second_0:                 episode reward: -14.8000,                 loss: nan
env1_first_0:                 episode reward: 14.6500,                 loss: nan
env1_second_0:                 episode reward: -14.6500,                 loss: nan
env2_first_0:                 episode reward: 13.6000,                 loss: nan
env2_second_0:                 episode reward: -13.6000,                 loss: nan
env3_first_0:                 episode reward: 14.8500,                 loss: nan
env3_second_0:                 episode reward: -14.8500,                 loss: nan
env4_first_0:                 episode reward: 14.1000,                 loss: nan
env4_second_0:                 episode reward: -14.1000,                 loss: nan
Score delta: 27.1, udpate the opponent.
Episode: 2321, avg. length 901.3
env0_first_0:                 episode reward: 15.7000,                 loss: 0.0057
env0_second_0:                 episode reward: -15.7000,                 loss: nan
env1_first_0:                 episode reward: 15.5000,                 loss: nan
env1_second_0:                 episode reward: -15.5000,                 loss: nan
env2_first_0:                 episode reward: 15.9000,                 loss: nan
env2_second_0:                 episode reward: -15.9000,                 loss: nan
env3_first_0:                 episode reward: 16.1000,                 loss: nan
env3_second_0:                 episode reward: -16.1000,                 loss: nan
env4_first_0:                 episode reward: 15.1500,                 loss: nan
env4_second_0:                 episode reward: -15.1500,                 loss: nan
Score delta: 34.6, udpate the opponent.
Episode: 2341, avg. length 971.25
env0_first_0:                 episode reward: 12.8500,                 loss: 0.0043
env0_second_0:                 episode reward: -12.8500,                 loss: nan
env1_first_0:                 episode reward: 13.5500,                 loss: nan
env1_second_0:                 episode reward: -13.5500,                 loss: nan
env2_first_0:                 episode reward: 14.1000,                 loss: nan
env2_second_0:                 episode reward: -14.1000,                 loss: nan
env3_first_0:                 episode reward: 13.1000,                 loss: nan
env3_second_0:                 episode reward: -13.1000,                 loss: nan
env4_first_0:                 episode reward: 13.1000,                 loss: nan
env4_second_0:                 episode reward: -13.1000,                 loss: nan
Score delta: 20.8, udpate the opponent.
Episode: 2361, avg. length 998.2
env0_first_0:                 episode reward: 14.7500,                 loss: 0.0078
env0_second_0:                 episode reward: -14.7500,                 loss: nan
env1_first_0:                 episode reward: 14.5000,                 loss: nan
env1_second_0:                 episode reward: -14.5000,                 loss: nan
env2_first_0:                 episode reward: 13.7000,                 loss: nan
env2_second_0:                 episode reward: -13.7000,                 loss: nan
env3_first_0:                 episode reward: 15.0000,                 loss: nan
env3_second_0:                 episode reward: -15.0000,                 loss: nan
env4_first_0:                 episode reward: 13.3000,                 loss: nan
env4_second_0:                 episode reward: -13.3000,                 loss: nan
Score delta: 35.6, udpate the opponent.
Episode: 2381, avg. length 946.7
env0_first_0:                 episode reward: 15.9500,                 loss: 0.0066
env0_second_0:                 episode reward: -15.9500,                 loss: nan
env1_first_0:                 episode reward: 16.0000,                 loss: nan
env1_second_0:                 episode reward: -16.0000,                 loss: nan
env2_first_0:                 episode reward: 17.0500,                 loss: nan
env2_second_0:                 episode reward: -17.0500,                 loss: nan
env3_first_0:                 episode reward: 16.9000,                 loss: nan
env3_second_0:                 episode reward: -16.9000,                 loss: nan
env4_first_0:                 episode reward: 16.1000,                 loss: nan
env4_second_0:                 episode reward: -16.1000,                 loss: nan
Score delta: 26.1, udpate the opponent.
Episode: 2401, avg. length 1323.7
env0_first_0:                 episode reward: 8.8000,                 loss: 0.0094
env0_second_0:                 episode reward: -8.8000,                 loss: nan
env1_first_0:                 episode reward: 9.3000,                 loss: nan
env1_second_0:                 episode reward: -9.3000,                 loss: nan
env2_first_0:                 episode reward: 11.4000,                 loss: nan
env2_second_0:                 episode reward: -11.4000,                 loss: nan
env3_first_0:                 episode reward: 10.1000,                 loss: nan
env3_second_0:                 episode reward: -10.1000,                 loss: nan
env4_first_0:                 episode reward: 8.8000,                 loss: nan
env4_second_0:                 episode reward: -8.8000,                 loss: nan
Score delta: 22.5, udpate the opponent.
Episode: 2421, avg. length 1134.5
env0_first_0:                 episode reward: 14.4000,                 loss: 0.0058
env0_second_0:                 episode reward: -14.4000,                 loss: nan
env1_first_0:                 episode reward: 15.3000,                 loss: nan
env1_second_0:                 episode reward: -15.3000,                 loss: nan
env2_first_0:                 episode reward: 15.5000,                 loss: nan
env2_second_0:                 episode reward: -15.5000,                 loss: nan
env3_first_0:                 episode reward: 14.2500,                 loss: nan
env3_second_0:                 episode reward: -14.2500,                 loss: nan
env4_first_0:                 episode reward: 14.7000,                 loss: nan
env4_second_0:                 episode reward: -14.7000,                 loss: nan
Score delta: 37.6, udpate the opponent.
Episode: 2441, avg. length 759.15
env0_first_0:                 episode reward: 19.8000,                 loss: 0.0058
env0_second_0:                 episode reward: -19.8000,                 loss: nan
env1_first_0:                 episode reward: 20.1500,                 loss: nan
env1_second_0:                 episode reward: -20.1500,                 loss: nan
env2_first_0:                 episode reward: 19.1500,                 loss: nan
env2_second_0:                 episode reward: -19.1500,                 loss: nan
env3_first_0:                 episode reward: 19.1000,                 loss: nan
env3_second_0:                 episode reward: -19.1000,                 loss: nan
env4_first_0:                 episode reward: 19.4000,                 loss: nan
env4_second_0:                 episode reward: -19.4000,                 loss: nan
Score delta: 41.9, udpate the opponent.
Episode: 2461, avg. length 728.0
env0_first_0:                 episode reward: 20.7500,                 loss: 0.0033
env0_second_0:                 episode reward: -20.7500,                 loss: nan
env1_first_0:                 episode reward: 21.0000,                 loss: nan
env1_second_0:                 episode reward: -21.0000,                 loss: nan
env2_first_0:                 episode reward: 20.9500,                 loss: nan
env2_second_0:                 episode reward: -20.9500,                 loss: nan
env3_first_0:                 episode reward: 20.9500,                 loss: nan
env3_second_0:                 episode reward: -20.9500,                 loss: nan
env4_first_0:                 episode reward: 21.0000,                 loss: nan
env4_second_0:                 episode reward: -21.0000,                 loss: nan
Score delta: 39.9, udpate the opponent.
Episode: 2481, avg. length 731.0
env0_first_0:                 episode reward: 20.0500,                 loss: 0.0053
env0_second_0:                 episode reward: -20.0500,                 loss: nan
env1_first_0:                 episode reward: 18.4500,                 loss: nan
env1_second_0:                 episode reward: -18.4500,                 loss: nan
env2_first_0:                 episode reward: 17.5500,                 loss: nan
env2_second_0:                 episode reward: -17.5500,                 loss: nan
env3_first_0:                 episode reward: 18.8000,                 loss: nan
env3_second_0:                 episode reward: -18.8000,                 loss: nan
env4_first_0:                 episode reward: 19.5000,                 loss: nan
env4_second_0:                 episode reward: -19.5000,                 loss: nan
Score delta: 38.5, udpate the opponent.
Episode: 2501, avg. length 969.85
env0_first_0:                 episode reward: 19.3000,                 loss: 0.0019
env0_second_0:                 episode reward: -19.3000,                 loss: nan
env1_first_0:                 episode reward: 19.6000,                 loss: nan
env1_second_0:                 episode reward: -19.6000,                 loss: nan
env2_first_0:                 episode reward: 19.0000,                 loss: nan
env2_second_0:                 episode reward: -19.0000,                 loss: nan
env3_first_0:                 episode reward: 17.7000,                 loss: nan
env3_second_0:                 episode reward: -17.7000,                 loss: nan
env4_first_0:                 episode reward: 19.5500,                 loss: nan
env4_second_0:                 episode reward: -19.5500,                 loss: nan
Score delta: 38.2, udpate the opponent.
Episode: 2521, avg. length 787.65
env0_first_0:                 episode reward: 19.1000,                 loss: 0.0040
env0_second_0:                 episode reward: -19.1000,                 loss: nan
env1_first_0:                 episode reward: 18.2500,                 loss: nan
env1_second_0:                 episode reward: -18.2500,                 loss: nan
env2_first_0:                 episode reward: 16.7000,                 loss: nan
env2_second_0:                 episode reward: -16.7000,                 loss: nan
env3_first_0:                 episode reward: 14.5000,                 loss: nan
env3_second_0:                 episode reward: -14.5000,                 loss: nan
env4_first_0:                 episode reward: 15.8500,                 loss: nan
env4_second_0:                 episode reward: -15.8500,                 loss: nan
Score delta: 38.4, udpate the opponent.
Episode: 2541, avg. length 1188.85
env0_first_0:                 episode reward: 17.8500,                 loss: 0.0036
env0_second_0:                 episode reward: -17.8500,                 loss: nan
env1_first_0:                 episode reward: 17.8500,                 loss: nan
env1_second_0:                 episode reward: -17.8500,                 loss: nan
env2_first_0:                 episode reward: 17.3500,                 loss: nan
env2_second_0:                 episode reward: -17.3500,                 loss: nan
env3_first_0:                 episode reward: 16.9500,                 loss: nan
env3_second_0:                 episode reward: -16.9500,                 loss: nan
env4_first_0:                 episode reward: 18.3500,                 loss: nan
env4_second_0:                 episode reward: -18.3500,                 loss: nan
Episode: 2561, avg. length 2759.0
env0_first_0:                 episode reward: -5.1500,                 loss: 0.0016
env0_second_0:                 episode reward: 5.1500,                 loss: nan
env1_first_0:                 episode reward: -4.5000,                 loss: nan
env1_second_0:                 episode reward: 4.5000,                 loss: nan
env2_first_0:                 episode reward: -1.2000,                 loss: nan
env2_second_0:                 episode reward: 1.2000,                 loss: nan
env3_first_0:                 episode reward: -6.4000,                 loss: nan
env3_second_0:                 episode reward: 6.4000,                 loss: nan
env4_first_0:                 episode reward: -4.5000,                 loss: nan
env4_second_0:                 episode reward: 4.5000,                 loss: nan
Episode: 2581, avg. length 2688.0
env0_first_0:                 episode reward: 4.0000,                 loss: 0.0011
env0_second_0:                 episode reward: -4.0000,                 loss: nan
env1_first_0:                 episode reward: 6.5500,                 loss: nan
env1_second_0:                 episode reward: -6.5500,                 loss: nan
env2_first_0:                 episode reward: 9.0500,                 loss: nan
env2_second_0:                 episode reward: -9.0500,                 loss: nan
env3_first_0:                 episode reward: 3.8500,                 loss: nan
env3_second_0:                 episode reward: -3.8500,                 loss: nan
env4_first_0:                 episode reward: 8.7000,                 loss: nan
env4_second_0:                 episode reward: -8.7000,                 loss: nan
Episode: 2601, avg. length 2839.3
env0_first_0:                 episode reward: 3.5500,                 loss: 0.0030
env0_second_0:                 episode reward: -3.5500,                 loss: nan
env1_first_0:                 episode reward: 4.2000,                 loss: nan
env1_second_0:                 episode reward: -4.2000,                 loss: nan
env2_first_0:                 episode reward: 3.1000,                 loss: nan
env2_second_0:                 episode reward: -3.1000,                 loss: nan
env3_first_0:                 episode reward: -0.6500,                 loss: nan
env3_second_0:                 episode reward: 0.6500,                 loss: nan
env4_first_0:                 episode reward: 0.6000,                 loss: nan
env4_second_0:                 episode reward: -0.6000,                 loss: nan
Episode: 2621, avg. length 2423.25
env0_first_0:                 episode reward: 4.8000,                 loss: 0.0025
env0_second_0:                 episode reward: -4.8000,                 loss: nan
env1_first_0:                 episode reward: 2.4500,                 loss: nan
env1_second_0:                 episode reward: -2.4500,                 loss: nan
env2_first_0:                 episode reward: 1.3500,                 loss: nan
env2_second_0:                 episode reward: -1.3500,                 loss: nan
env3_first_0:                 episode reward: 5.3000,                 loss: nan
env3_second_0:                 episode reward: -5.3000,                 loss: nan
env4_first_0:                 episode reward: 6.4000,                 loss: nan
env4_second_0:                 episode reward: -6.4000,                 loss: nan
Score delta: 21.0, udpate the opponent.
Episode: 2641, avg. length 1887.4
env0_first_0:                 episode reward: 11.2000,                 loss: 0.0028
env0_second_0:                 episode reward: -11.2000,                 loss: nan
env1_first_0:                 episode reward: 8.6000,                 loss: nan
env1_second_0:                 episode reward: -8.6000,                 loss: nan
env2_first_0:                 episode reward: 9.8500,                 loss: nan
env2_second_0:                 episode reward: -9.8500,                 loss: nan
env3_first_0:                 episode reward: 8.5000,                 loss: nan
env3_second_0:                 episode reward: -8.5000,                 loss: nan
env4_first_0:                 episode reward: 6.6500,                 loss: nan
env4_second_0:                 episode reward: -6.6500,                 loss: nan
Score delta: 41.8, udpate the opponent.
Episode: 2661, avg. length 739.7
env0_first_0:                 episode reward: 20.9000,                 loss: 0.0031
env0_second_0:                 episode reward: -20.9000,                 loss: nan
env1_first_0:                 episode reward: 20.9000,                 loss: nan
env1_second_0:                 episode reward: -20.9000,                 loss: nan
env2_first_0:                 episode reward: 20.9000,                 loss: nan
env2_second_0:                 episode reward: -20.9000,                 loss: nan
env3_first_0:                 episode reward: 20.8000,                 loss: nan
env3_second_0:                 episode reward: -20.8000,                 loss: nan
env4_first_0:                 episode reward: 20.9000,                 loss: nan
env4_second_0:                 episode reward: -20.9000,                 loss: nan
Episode: 2681, avg. length 728.0
env0_first_0:                 episode reward: 21.0000,                 loss: 0.0049
env0_second_0:                 episode reward: -21.0000,                 loss: nan
env1_first_0:                 episode reward: 17.8500,                 loss: nan
env1_second_0:                 episode reward: -17.8500,                 loss: nan
env2_first_0:                 episode reward: 21.0000,                 loss: nan
env2_second_0:                 episode reward: -21.0000,                 loss: nan
env3_first_0:                 episode reward: 21.0000,                 loss: nan
env3_second_0:                 episode reward: -21.0000,                 loss: nan
env4_first_0:                 episode reward: 19.0500,                 loss: nan
env4_second_0:                 episode reward: -19.0500,                 loss: nan
Score delta: 42.0, udpate the opponent.
Episode: 2701, avg. length 925.1
env0_first_0:                 episode reward: 9.1000,                 loss: 0.0041
env0_second_0:                 episode reward: -9.1000,                 loss: nan
env1_first_0:                 episode reward: 7.7500,                 loss: nan
env1_second_0:                 episode reward: -7.7500,                 loss: nan
env2_first_0:                 episode reward: 11.0500,                 loss: nan
env2_second_0:                 episode reward: -11.0500,                 loss: nan
env3_first_0:                 episode reward: 10.7500,                 loss: nan
env3_second_0:                 episode reward: -10.7500,                 loss: nan
env4_first_0:                 episode reward: 8.6000,                 loss: nan
env4_second_0:                 episode reward: -8.6000,                 loss: nan
Score delta: 20.3, udpate the opponent.
Episode: 2721, avg. length 807.25
env0_first_0:                 episode reward: 18.6000,                 loss: 0.0075
env0_second_0:                 episode reward: -18.6000,                 loss: nan
env1_first_0:                 episode reward: 19.1500,                 loss: nan
env1_second_0:                 episode reward: -19.1500,                 loss: nan
env2_first_0:                 episode reward: 17.9500,                 loss: nan
env2_second_0:                 episode reward: -17.9500,                 loss: nan
env3_first_0:                 episode reward: 18.3000,                 loss: nan
env3_second_0:                 episode reward: -18.3000,                 loss: nan
env4_first_0:                 episode reward: 19.4000,                 loss: nan
env4_second_0:                 episode reward: -19.4000,                 loss: nan
Score delta: 40.2, udpate the opponent.
Episode: 2741, avg. length 739.05
env0_first_0:                 episode reward: 20.9000,                 loss: 0.0103
env0_second_0:                 episode reward: -20.9000,                 loss: nan
env1_first_0:                 episode reward: 20.7000,                 loss: nan
env1_second_0:                 episode reward: -20.7000,                 loss: nan
env2_first_0:                 episode reward: 20.7500,                 loss: nan
env2_second_0:                 episode reward: -20.7500,                 loss: nan
env3_first_0:                 episode reward: 20.6500,                 loss: nan
env3_second_0:                 episode reward: -20.6500,                 loss: nan
env4_first_0:                 episode reward: 20.0500,                 loss: nan
env4_second_0:                 episode reward: -20.0500,                 loss: nan
Score delta: 41.8, udpate the opponent.
Episode: 2761, avg. length 750.0
env0_first_0:                 episode reward: 19.3500,                 loss: 0.0060
env0_second_0:                 episode reward: -19.3500,                 loss: nan
env1_first_0:                 episode reward: 19.3000,                 loss: nan
env1_second_0:                 episode reward: -19.3000,                 loss: nan
env2_first_0:                 episode reward: 19.1000,                 loss: nan
env2_second_0:                 episode reward: -19.1000,                 loss: nan
env3_first_0:                 episode reward: 19.3500,                 loss: nan
env3_second_0:                 episode reward: -19.3500,                 loss: nan
env4_first_0:                 episode reward: 19.3000,                 loss: nan
env4_second_0:                 episode reward: -19.3000,                 loss: nan
Score delta: 34.1, udpate the opponent.
Episode: 2781, avg. length 808.95
env0_first_0:                 episode reward: 18.2000,                 loss: 0.0034
env0_second_0:                 episode reward: -18.2000,                 loss: nan
env1_first_0:                 episode reward: 18.7500,                 loss: nan
env1_second_0:                 episode reward: -18.7500,                 loss: nan
env2_first_0:                 episode reward: 18.9500,                 loss: nan
env2_second_0:                 episode reward: -18.9500,                 loss: nan
env3_first_0:                 episode reward: 18.6500,                 loss: nan
env3_second_0:                 episode reward: -18.6500,                 loss: nan
env4_first_0:                 episode reward: 18.5000,                 loss: nan
env4_second_0:                 episode reward: -18.5000,                 loss: nan
Score delta: 41.4, udpate the opponent.
Episode: 2801, avg. length 728.0
env0_first_0:                 episode reward: 21.0000,                 loss: 0.0077
env0_second_0:                 episode reward: -21.0000,                 loss: nan
env1_first_0:                 episode reward: 21.0000,                 loss: nan
env1_second_0:                 episode reward: -21.0000,                 loss: nan
env2_first_0:                 episode reward: 20.7000,                 loss: nan
env2_second_0:                 episode reward: -20.7000,                 loss: nan
env3_first_0:                 episode reward: 20.8000,                 loss: nan
env3_second_0:                 episode reward: -20.8000,                 loss: nan
env4_first_0:                 episode reward: 20.9500,                 loss: nan
env4_second_0:                 episode reward: -20.9500,                 loss: nan
Score delta: 42.0, udpate the opponent.
Episode: 2821, avg. length 728.0
env0_first_0:                 episode reward: 20.9500,                 loss: 0.0029
env0_second_0:                 episode reward: -20.9500,                 loss: nan
env1_first_0:                 episode reward: 21.0000,                 loss: nan
env1_second_0:                 episode reward: -21.0000,                 loss: nan
env2_first_0:                 episode reward: 20.9500,                 loss: nan
env2_second_0:                 episode reward: -20.9500,                 loss: nan
env3_first_0:                 episode reward: 21.0000,                 loss: nan
env3_second_0:                 episode reward: -21.0000,                 loss: nan
env4_first_0:                 episode reward: 21.0000,                 loss: nan
env4_second_0:                 episode reward: -21.0000,                 loss: nan
Score delta: 41.9, udpate the opponent.
Episode: 2841, avg. length 728.6
env0_first_0:                 episode reward: 20.9500,                 loss: 0.0025
env0_second_0:                 episode reward: -20.9500,                 loss: nan
env1_first_0:                 episode reward: 20.9500,                 loss: nan
env1_second_0:                 episode reward: -20.9500,                 loss: nan
env2_first_0:                 episode reward: 20.9500,                 loss: nan
env2_second_0:                 episode reward: -20.9500,                 loss: nan
env3_first_0:                 episode reward: 21.0000,                 loss: nan
env3_second_0:                 episode reward: -21.0000,                 loss: nan
env4_first_0:                 episode reward: 20.9500,                 loss: nan
env4_second_0:                 episode reward: -20.9500,                 loss: nan
Score delta: 41.9, udpate the opponent.
Episode: 2861, avg. length 944.85
env0_first_0:                 episode reward: 12.9500,                 loss: 0.0052
env0_second_0:                 episode reward: -12.9500,                 loss: nan
env1_first_0:                 episode reward: 15.0500,                 loss: nan
env1_second_0:                 episode reward: -15.0500,                 loss: nan
env2_first_0:                 episode reward: 15.1000,                 loss: nan
env2_second_0:                 episode reward: -15.1000,                 loss: nan
env3_first_0:                 episode reward: 13.9500,                 loss: nan
env3_second_0:                 episode reward: -13.9500,                 loss: nan
env4_first_0:                 episode reward: 14.2000,                 loss: nan
env4_second_0:                 episode reward: -14.2000,                 loss: nan
Score delta: 20.8, udpate the opponent.
Episode: 2881, avg. length 943.9
env0_first_0:                 episode reward: 15.2500,                 loss: 0.0043
env0_second_0:                 episode reward: -15.2500,                 loss: nan
env1_first_0:                 episode reward: 15.6500,                 loss: nan
env1_second_0:                 episode reward: -15.6500,                 loss: nan
env2_first_0:                 episode reward: 17.0000,                 loss: nan
env2_second_0:                 episode reward: -17.0000,                 loss: nan
env3_first_0:                 episode reward: 15.9500,                 loss: nan
env3_second_0:                 episode reward: -15.9500,                 loss: nan
env4_first_0:                 episode reward: 16.0000,                 loss: nan
env4_second_0:                 episode reward: -16.0000,                 loss: nan
Score delta: 38.6, udpate the opponent.
Episode: 2901, avg. length 865.9
env0_first_0:                 episode reward: 10.5500,                 loss: 0.0065
